ID_Explotacion,Provincia,Actividad,Superficie_Hectareas,Edad_Productor,Nivel_Tecnificacion,Produccion_Toneladas,Costo_Produccion,Precio_Venta_Tonelada,Ingresos,Cantidad_Empleados,Uso_Riego,Rentabilidad_Porcentaje,Indice_Sustentabilidad,outlier_rentabilidad
270,Santa fe,Maiz,230.6,50,Alto,286.4,47357,613,175563,0,No,270.7,64.0,False
271,Mendoza,Fruticultura,206.2,38,Alto,399.3,110310,503,200847,1,No,79.5,65.0,False
272,Mendoza,Lecheria,179.5,58,Alto,226.2,50185,430,97266,6,Sí,95.8,69.7,False
273,La pampa,Soja,167.2,46,Medio,269.1,112319,370,99567,7,No,-13.1,68.1,False
274,Salta,Trigo,292.3,45,Bajo,342.4,78507,736,252006,11,Sí,219.1,89.6,False
275,La pampa,Maiz,107.3,31,Medio,141.8,19343,520,73736,0,Sí,283.3,82.2,False
276,Córdoba,Trigo,185.5,51,Medio,207.5,40867,389,80717,1,No,97.9,62.5,False
277,Salta,Trigo,211.0,48,Alto,373.6,59278,350,130760,3,No,125.1,57.5,False
278,Córdoba,Soja,218.0,42,Medio,285.7,40602,700,199990,2,No,393.4,58.6,False
279,Buenos aires,Trigo,276.7,71,Bajo,346.8,60418,506,175480,10,No,192.0,42.3,False
280,Mendoza,Lecheria,170.7,66,Alto,351.2,50772,728,255673,9,No,403.1,64.6,False
281,Córdoba,Ganaderia,397.1,47,Medio,514.0,150733,549,282186,9,No,85.0,51.9,False
282,Buenos aires,Trigo,205.8,67,Alto,430.2,100683,391,168208,13,Sí,71.9,97.2,False
283,Buenos aires,Fruticultura,384.1,43,Bajo,506.6,85863,541,274070,12,Sí,221.3,84.3,False
284,Buenos aires,Ganaderia,10.3,15,Bajo,10.0,1631,779,7790,4,No,382.3,65.9,False
285,Chaco,Maiz,444.1,46,Alto,1065.0,176254,544,579360,8,No,230.6,65.2,False
286,Salta,Maiz,141.7,34,Medio,146.5,44179,528,77352,6,No,72.5,46.5,False
287,Mendoza,Ganaderia,264.4,62,Bajo,265.5,91007,540,143370,7,Sí,62.5,78.7,False
288,Chaco,Fruticultura,93.6,73,Alto,150.9,33249,388,58549,4,No,71.9,77.3,False
289,Córdoba,Ganaderia,388.3,49,Medio,640.4,242251,780,499512,14,No,101.9,35.5,False
290,Mendoza,Lecheria,225.4,40,Alto,328.7,95519,412,135424,6,Sí,37.2,74.9,False
291,La pampa,Fruticultura,191.2,52,Medio,224.0,41408,317,71008,3,No,73.1,50.7,False
292,Córdoba,Fruticultura,217.3,65,Bajo,248.0,88044,641,158968,5,Sí,81.6,67.7,False
293,Santa fe,Fruticultura,197.6,61,Bajo,261.9,71481,537,140640,4,Si,94.2,52.5,False
294,La pampa,Trigo,290.4,72,Bajo,314.9,47393,588,185161,2,No,291.6,39.9,False
295,Buenos aires,Ganaderia,317.4,59,Alto,651.9,163318,554,361152,10,No,125.8,81.6,False
296,Entre ríos,Trigo,218.0,41,Bajo,315.1,49045,364,114696,7,No,129.1,43.7,False
297,Chaco,Maiz,370.4,46,Medio,521.2,126663,627,326792,10,No,160.8,52.2,False
298,Entre ríos,Ganaderia,160.9,60,Medio,167.9,45780,305,51209,4,Sí,9.5,55.9,False
299,Chaco,Lecheria,169.7,31,Medio,191.6,41697,623,119366,0,No,187.6,65.9,False
300,Chaco,Trigo,211.6,45,Medio,298.3,124967,519,154817,6,Sí,27.2,70.3,False
301,Chaco,Trigo,428.1,49,Bajo,477.4,185390,652,311264,12,No,67.0,56.5,False
302,Santa fe,Maiz,166.4,40,Medio,231.7,81428,769,178177,6,Sí,120.0,53.6,False
303,Mendoza,Soja,192.8,82,Alto,211.6,77141,395,83582,4,Sí,6.1,77.2,False
304,Santa fe,Soja,185.5,37,Medio,273.6,76619,662,181123,0,Sí,140.6,52.9,False
305,Córdoba,Fruticultura,184.3,48,Alto,417.1,137942,620,258602,4,Sí,87.6,88.6,False
306,Salta,Lecheria,262.1,46,Medio,509.0,99511,294,149646,2,Sí,53.9,68.0,False
307,Córdoba,Fruticultura,438.1,53,Alto,1069.6,319853,627,670639,8,No,113.1,60.1,False
308,Buenos aires,Ganaderia,231.9,57,Medio,227.4,57357,275,62535,9,Sí,-80.0,68.8,False
309,Buenos aires,Lecheria,205.4,43,Alto,520.4,65450,496,258118,4,Sí,297.7,87.8,False
310,Entre ríos,Maiz,226.8,60,Alto,239.2,92952,724,173180,4,No,81.4,81.1,False
311,Santa fe,Trigo,190.3,55,Medio,209.9,34771,697,146300,10,No,325.3,64.5,False
312,Salta,Ganaderia,39.9,53,Medio,74.7,12017,759,56697,0,Sí,367.2,64.2,False
313,Santa fe,Lecheria,5.5,66,Medio,10.0,3334,601,6010,0,No,78.8,67.5,False
314,Mendoza,Ganaderia,176.3,79,Bajo,196.0,81726,527,103292,4,Sí,22.7,78.8,False
315,La pampa,Trigo,173.7,47,Alto,230.4,35132,472,108748,2,No,207.8,67.0,False
316,La pampa,Lecheria,247.1,18,Bajo,273.4,64832,641,175249,6,Sí,166.5,76.0,False
317,La pampa,Trigo,5.0,51,Medio,10.0,4116,470,4700,1,No,15.1,59.7,False
318,Salta,Trigo,161.5,51,Medio,260.1,72809,316,82191,3,No,14.5,36.8,False
319,Santa fe,Lecheria,286.2,36,Medio,474.3,80692,579,274619,4,No,243.6,60.2,False
320,Santa fe,Soja,132.2,45,Bajo,86.4,14073,530,45792,4,No,230.0,58.2,False
321,Chaco,Lecheria,179.1,19,Medio,189.3,45298,395,74773,0,Sí,67.3,89.3,False
322,Entre ríos,Soja,189.9,49,Alto,213.2,55397,539,114914,7,Sí,108.6,94.4,False
323,Buenos aires,Trigo,358.9,76,Alto,703.6,176666,332,233595,11,Sí,35.8,70.5,False
324,Chaco,Maiz,259.8,56,Bajo,177.2,38766,332,58830,4,Sí,49.2,62.2,False
325,Santa fe,Soja,185.1,47,Bajo,147.1,55098,392,57663,1,Sí,7.4,75.5,False
326,Entre ríos,Maiz,16.3,44,Alto,36.79872611464968,7860,785,28887,1,No,267.8,50.5,False
327,La pampa,Lecheria,5.0,27,Bajo,10.0,4090,680,6800,0,No,64.0,52.4,False
328,La pampa,Lecheria,262.4,59,Medio,411.5,111577,429,176533,4,No,55.0,67.2,False
329,Buenos aires,Fruticultura,289.1,34,Alto,477.2,154850,585,279162,11,No,82.5,76.4,False
330,Chaco,Fruticultura,315.7,42,Alto,465.0,77942,680,316200,6,No,301.8,73.9,False
331,Buenos aires,Lecheria,254.8,34,Medio,310.6,49436,454,141012,3,No,184.2,64.4,False
332,Entre ríos,Trigo,242.9,52,Alto,344.6,116308,679,233983,8,Sí,97.5,86.8,False
333,Santa fe,Lecheria,492.2,51,Bajo,349.1,124241,387,135101,14,No,6.5,70.6,False
334,Córdoba,Maiz,314.1,68,Bajo,296.7,62641,605,179503,4,No,190.8,62.9,False
335,La pampa,Ganaderia,164.0,36,Medio,247.2,47535,547,135218,8,No,184.0,74.7,False
336,Buenos aires,Soja,356.1,36,Alto,850.4,197939,752,639500,9,No,219.7,79.4,False
337,Mendoza,Maiz,409.3,54,Medio,509.1,73349,269,136947,10,No,85.8,88.3,False
338,Córdoba,Maiz,175.6,38,Bajo,161.3,54069,641,103393,8,No,95.3,55.6,False
339,Mendoza,Maiz,392.0,51,Medio,336.6,73833,433,145747,10,Sí,93.6,51.2,False
340,Mendoza,Lecheria,200.2,52,Alto,349.0,72526,330,115170,3,No,58.0,77.7,False
341,Santa fe,Trigo,153.3,41,Bajo,199.6,74141,394,78642,0,Sí,7.4,61.7,False
342,Salta,Maiz,161.9,56,Alto,211.79911699779248,35338,453,95945,0,Sí,175.5,68.0,False
343,Entre ríos,Soja,122.0,35,Medio,100.9,26343,736,74262,2,Sí,179.6,89.6,False
344,La pampa,Lecheria,182.9,46,Bajo,194.4,41626,743,144439,5,No,251.7,52.2,False
345,Santa fe,Soja,122.5,41,Medio,121.6,16731,547,66515,3,No,292.8,46.5,False
346,Buenos aires,Fruticultura,313.8,30,Medio,345.0,117818,761,262545,4,No,121.4,56.3,False
347,La pampa,Trigo,175.7,57,Bajo,152.8,62599,778,118878,2,No,94.1,67.9,False
348,Mendoza,Lecheria,372.1,49,Bajo,331.3,97497,622,206068,6,No,108.5,68.5,False
349,Buenos aires,Ganaderia,26.8,38,Bajo,28.7,7858,765,21955,0,Sí,180.9,78.3,False
350,La pampa,Soja,344.5,56,Alto,717.7,259693,425,305022,8,Sí,22.0,71.9,False
351,Buenos aires,Trigo,5.0,46,Alto,10.0,2019,450,4500,0,No,121.5,54.7,False
352,Mendoza,Soja,-5.0,70,Alto,585.7,162511,642,376019,3,No,133.6,50.1,False
353,La pampa,Lecheria,5.0,40,Medio,10.0,1916,583,5830,3,No,207.9,48.7,False
354,Buenos aires,Fruticultura,5.0,55,Alto,10.0,2933,652,6520,0,Sí,122.4,69.4,False
355,Chaco,Soja,128.0,49,Alto,260.9,63793,595,155235,2,No,141.0,62.3,False
356,Entre ríos,Soja,280.4,58,Bajo,392.6,69748,550,215930,12,No,207.6,61.2,False
357,Santa fe,Maiz,174.1,36,Bajo,259.9,94510,420,109157,6,No,15.2,60.3,False
358,Chaco,Lecheria,389.2,28,Alto,732.5,187227,653,478322,7,Sí,153.9,63.2,False
359,Salta,Lecheria,320.8,60,Medio,571.1996699669967,148858,606,346147,13,No,130.8,75.9,False
360,Buenos aires,Maiz,246.4,59,Alto,318.9,67246,465,148288,6,Sí,120.1,62.6,False
361,Santa fe,Soja,498.0,50,Alto,521.2,214544,517,269460,12,Sí,23.2,62.6,False
362,Salta,Lecheria,377.5,61,Medio,541.7,69416,539,291976,14,Sí,315.8,77.7,False
363,Córdoba,Ganaderia,121.4,49,Medio,127.9,17457,286,36579,1,No,113.3,63.5,False
364,Entre ríos,Fruticultura,224.3,43,Bajo,259.5,38392,326,84597,5,Sí,116.3,71.4,False
365,Buenos aires,Maiz,450.3,39,Alto,1070.3980582524273,432080,412,441004,11,Sí,0.7,84.9,False
366,La pampa,Maiz,256.3,62,Medio,262.3,45664,672,176265,5,Sí,285.2,86.5,False
367,Entre ríos,Maiz,259.1,58,Alto,367.2,127510,780,286416,10,No,120.4,75.5,False
368,Buenos aires,Soja,176.1,43,Medio,185.0,41869,715,132275,2,Sí,220.7,82.8,False
369,Buenos aires,Soja,129.6,56,Bajo,119.0,26863,620,73780,4,Sí,175.9,72.3,False
370,Entre ríos,Maiz,233.0,58,Medio,255.3,53785,697,177944,3,No,234.2,70.9,False
371,La pampa,Maiz,199.0,53,Medio,345.2,47492,544,187788,5,No,295.5,45.9,False
372,Santa fe,Trigo,357.1,61,Alto,724.4,133550,628,454923,0,Sí,237.4,71.4,False
373,Buenos aires,Fruticultura,261.0,56,Alto,560.9,74960,321,180048,5,Sí,142.5,79.8,False
374,La pampa,Maiz,206.3,50,Alto,321.3,61395,352,113097,4,Sí,84.0,65.2,False
375,Entre ríos,Ganaderia,204.0,56,Alto,244.4,45455,794,194053,3,No,329.2,45.8,False
376,Santa fe,Fruticultura,92.1,41,Alto,212.0,80654,375,79500,3,No,-2.0,71.3,False
377,Buenos aires,Lecheria,42.1,46,Alto,53.4,21617,277,14791,1,Sí,-34.0,72.0,False
378,Santa fe,Ganaderia,95.6,51,Bajo,70.0,21737,574,40180,2,No,88.1,67.4,False
379,Salta,Lecheria,459.7,52,Medio,485.9,70784,518,251696,12,No,254.3,62.1,False
380,Entre ríos,Trigo,308.2,49,Medio,378.0,140350,381,144018,7,No,1.9,67.1,False
381,La pampa,Ganaderia,399.8,67,Alto,639.3,162253,272,173889,8,Sí,9.3,96.9,False
382,Chaco,Soja,182.6,52,Medio,251.4,92831,686,172460,1,No,81.6,41.2,False
383,Entre ríos,Maiz,353.9,44,Bajo,456.4,71696,790,360556,8,No,399.0,64.8,False
384,Chaco,Maiz,277.2,57,Bajo,272.2,57551,758,206327,9,Sí,254.4,83.1,False
385,La pampa,Ganaderia,51.1,40,Alto,64.2,23099,791,50782,1,No,115.6,53.6,False
386,Córdoba,Maiz,299.0,56,Alto,595.0,210116,456,271320,5,Sí,27.4,93.0,False
387,Santa fe,Ganaderia,5.0,64,Alto,10.5,1598,374,3927,1,No,148.0,68.3,False
388,Entre ríos,Soja,84.9,23,Alto,212.1,68488,315,66811,5,Sí,-5.5,83.7,False
389,Buenos aires,Fruticultura,174.3,62,Alto,248.8,58599,793,197298,1,Si,239.8,74.0,False
390,Buenos aires,Ganaderia,173.1,41,Bajo,200.4,49144,649,130059,3,Sí,161.6,56.0,False
391,Córdoba,Fruticultura,350.7,57,Medio,641.6,256571,399,255998,6,Sí,3.0,71.2,False
392,Chaco,Trigo,365.3,41,Medio,705.6,270058,265,186984,10,No,-26.4,67.4,False
393,La pampa,Lecheria,413.0,52,Medio,670.9,187823,712,477680,9,No,150.3,50.0,False
394,Mendoza,Trigo,5.0,44,Alto,10.0,3667,501,5010,3,Sí,41.2,91.3,False
395,Santa fe,Maiz,142.9,33,Alto,254.9,46379,730,186077,5,No,300.0,75.3,False
396,La pampa,Lecheria,264.5,57,Bajo,313.0,121898,473,148049,10,No,17.4,51.7,False
397,Córdoba,Ganaderia,249.4,71,Medio,482.6,155073,415,200279,12,Sí,27.9,60.8,False
398,Córdoba,Maiz,230.2,45,Alto,505.9,158624,304,153793,2,No,-7.0,47.8,False
399,Santa fe,Trigo,209.7,34,Alto,262.5,79431,585,153562,0,Sí,96.3,72.6,False
400,Entre ríos,Ganaderia,130.6,40,Bajo,154.4,57016,491,75810,4,No,33.0,72.2,False
401,Mendoza,Fruticultura,192.9,60,Alto,330.2,63786,600,198120,4,No,215.5,67.5,False
402,Salta,Trigo,309.2,60,Medio,334.5,92575,679,227125,8,No,147.8,35.6,False
403,Chaco,Maiz,176.5,43,Medio,225.3,39986,331,74574,6,Sí,86.8,80.6,False
404,Santa fe,Trigo,347.3,38,Medio,661.1,262132,280,185108,5,Sí,-27.2,58.0,False
405,Mendoza,Lecheria,5.0,34,Medio,10.0,1745,354,3540,0,Sí,104.6,61.4,False
406,Entre ríos,Trigo,422.5,56,Medio,813.3,198025,711,578256,12,Sí,196.7,80.0,False
407,Córdoba,Lecheria,271.6,55,Medio,476.8,148352,628,299430,7,No,100.7,38.0,False
408,Mendoza,Ganaderia,260.4,41,Alto,527.6,151112,634,334498,6,Sí,122.2,69.4,False
409,Santa fe,Lecheria,172.9,53,Medio,155.4,40851,670,104118,8,No,154.9,70.6,False
410,Buenos aires,Ganaderia,193.7,46,Medio,274.5,46791,453,124348,4,Sí,167.9,53.9,False
411,La pampa,Trigo,149.3,71,Medio,127.8,33607,490,62622,3,Sí,90.4,77.5,False
412,Santa fe,Trigo,124.7,49,Alto,243.6,96544,606,147621,8,Si,53.1,71.0,False
413,Salta,Maiz,399.8,48,Medio,453.4,60778,293,132846,8,No,116.1,52.1,False
414,Salta,Maiz,449.1,56,Bajo,363.1,52154,461,167389,13,No,216.1,47.2,False
415,Mendoza,Trigo,262.1,38,Medio,389.6,80210,437,170255,9,No,115.0,36.8,False
416,Entre ríos,Soja,286.1,70,Bajo,218.2,37612,586,127865,8,No,235.2,50.6,False
417,Buenos aires,Lecheria,290.5,55,Bajo,392.0,107108,670,262640,13,Sí,141.1,83.8,False
418,Córdoba,Soja,242.9,46,Bajo,253.5,43696,353,89485,8,Sí,101.0,84.6,False
419,Córdoba,Fruticultura,364.5,40,Alto,774.8,245707,792,613641,13,Sí,154.7,63.8,False
420,Salta,Ganaderia,275.2,52,Alto,578.5,218705,538,311233,8,Sí,43.1,68.2,False
421,Entre ríos,Lecheria,225.9,39,Medio,269.0991304347826,49599,575,154732,3,No,208.7,37.9,False
422,Entre ríos,Maiz,358.5,43,Alto,369.2,51186,273,100791,12,Sí,100.1,66.3,False
423,Santa fe,Lecheria,22.9,67,Bajo,20.9,8015,433,9049,0,Sí,10.5,83.4,False
424,La pampa,Trigo,226.8,55,Alto,378.3,46216,414,156616,6,Sí,239.0,81.6,False
425,La pampa,Trigo,223.6,63,Alto,413.1,86034,379,156564,10,No,84.8,45.5,False
426,Buenos aires,Maiz,64.8,59,Medio,61.0,14742,673,41053,0,No,174.2,74.8,False
427,Mendoza,Soja,61.7,56,Medio,90.0,13270,734,66060,3,No,398.2,42.1,False
428,Buenos aires,Maiz,9.3,71,Medio,12.7,5242,479,6083,0,No,16.0,48.2,False
429,Chaco,Soja,23.7,51,Medio,35.6,12152,545,19402,0,Sí,58.3,58.1,False
430,Chaco,Trigo,361.9,47,Bajo,334.6,61085,628,210128,9,Sí,241.8,83.1,False
431,Entre ríos,Trigo,5.0,31,Alto,10.0,1526,633,6330,2,No,310.8,74.5,False
432,Santa fe,Fruticultura,91.7,110,Medio,78.9,14249,695,54835,7,No,285.6,49.5,False
433,Salta,Lecheria,238.6,52,Medio,396.7,56327,649,257458,7,Sí,355.8,55.2,False
434,Entre ríos,Trigo,277.5,57,Alto,605.2,143278,555,335886,2,Sí,129.6,94.5,False
435,Buenos aires,Trigo,422.8,41,Medio,371.8,126286,643,239067,11,No,87.1,39.7,False
436,La pampa,Lecheria,193.4,52,Medio,229.2,60742,679,155626,7,Sí,156.5,50.3,False
437,Córdoba,Fruticultura,301.9,65,Medio,522.8,114925,769,402033,10,No,246.9,68.5,False
438,Córdoba,Lecheria,55.4,49,Medio,63.0,20115,412,25956,6,Sí,27.2,64.2,False
439,Mendoza,Maiz,148.1,41,Bajo,89.0,29972,259,23051,5,Sí,-19.5,53.6,False
440,Córdoba,Fruticultura,236.5,67,Medio,302.9,80714,320,96928,6,No,18.2,49.0,False
441,Salta,Ganaderia,78.9,26,Alto,81.9,22186,456,37346,0,No,66.1,62.9,False
442,Santa fe,Maiz,23.5,67,Medio,37.2,7813,332,12350,1,Sí,53.7,53.2,False
443,Buenos aires,Trigo,170.4,47,Medio,211.6,67015,338,71520,3,Sí,11.5,68.9,False
444,Entre ríos,Maiz,279.1,29,Bajo,387.3,115376,507,196361,11,Sí,67.2,88.5,False
445,Buenos aires,Fruticultura,288.5,41,Medio,376.2,64028,289,108721,4,Sí,69.7,60.4,False
446,Salta,Trigo,338.2,33,Medio,346.6,92169,531,184044,11,Sí,96.5,82.2,False
447,Santa fe,Fruticultura,133.3,39,Alto,294.3,94371,499,146855,2,No,58.3,77.2,False
448,La pampa,Trigo,181.4,44,Medio,226.2,73004,663,149970,4,Sí,108.3,75.2,False
449,La pampa,Soja,281.0,57,Medio,518.4,147799,614,318297,6,No,115.7,71.7,False
450,La pampa,Soja,161.1,51,Bajo,171.9,24239,515,88528,1,No,260.9,74.0,False
451,Santa fe,Maiz,263.4,54,Alto,485.6,162858,339,164618,5,No,3.0,46.1,False
452,La pampa,Lecheria,290.3,51,Medio,508.9,130471,371,188801,4,No,43.0,38.5,False
453,Córdoba,Lecheria,340.4,39,Alto,462.5,185666,290,134125,8,Sí,-30.1,80.8,False
454,La pampa,Trigo,367.1,29,Alto,734.1,161872,719,527817,7,No,222.0,78.3,False
455,Entre ríos,Lecheria,143.7,62,Bajo,154.6,47764,282,43597,6,Sí,-4.5,54.2,False
456,Salta,Soja,12.0,53,Medio,11.799492385786802,4733,788,9298,0,No,93.2,44.5,False
457,Buenos aires,Trigo,236.2,41,Alto,269.8,34826,663,178877,8,Sí,416.4,81.1,False
458,La pampa,Trigo,221.7,66,Medio,382.8,48087,429,164221,9,Sí,245.1,89.4,False
459,Entre ríos,Maiz,366.2,42,Bajo,367.5,109502,517,189997,7,No,71.5,60.9,False
460,Buenos aires,Soja,204.2,76,Alto,492.3,107290,704,346579,4,No,223.5,60.5,False
461,La pampa,Ganaderia,166.7,38,Medio,160.0,21890,510,81600,7,Sí,269.3,69.5,False
462,Entre ríos,Lecheria,122.9,46,Medio,140.7,53107,322,45305,0,Sí,-11.7,68.7,False
463,Mendoza,Ganaderia,211.3,69,Medio,318.9,100346,545,173800,6,Sí,72.0,51.1,False
464,La pampa,Trigo,42.3,47,Medio,54.0,20889,639,34506,0,No,63.2,42.3,False
465,Entre ríos,Soja,274.8,61,Bajo,280.7,69013,432,121262,5,Sí,74.4,72.6,False
466,Salta,Trigo,101.3,33,Medio,164.2,66901,420,68964,1,Si,1.1,39.7,False
467,Salta,Ganaderia,51.6,35,Medio,99.8,35106,585,58383,3,No,68.7,45.2,False
468,Córdoba,Lecheria,256.7,52,Medio,316.2,125150,575,181815,8,No,47.3,66.0,False
469,La pampa,Trigo,5.0,78,Alto,10.0,1297,289,2890,4,No,121.2,63.9,False
470,Chaco,Maiz,228.6,52,Bajo,198.8,44029,321,63814,7,Sí,39.9,72.2,False
471,Santa fe,Maiz,439.4,70,Medio,410.5,133353,356,146138,9,Sí,7.0,55.1,False
472,Salta,Fruticultura,5.0,57,Medio,10.0,3708,715,7150,0,Sí,93.8,75.3,False
473,Salta,Lecheria,356.7,44,Bajo,234.79770992366412,62158,262,61517,9,Sí,-1.9,85.3,False
474,Buenos aires,Trigo,262.0,31,Alto,395.1,90083,329,129987,8,No,41.6,69.2,False
475,Entre ríos,Ganaderia,385.6,46,Alto,698.4,184167,349,243741,12,No,33.1,48.7,False
476,Córdoba,Ganaderia,347.3,56,Medio,417.2,167817,645,269094,7,Sí,63.0,68.1,False
477,Chaco,Ganaderia,103.3,50,Medio,169.4,57898,317,53699,0,Sí,-6.2,81.5,False
478,Salta,Lecheria,137.5,77,Bajo,202.89911727616646,45886,793,160899,0,No,255.1,44.2,False
479,Chaco,Maiz,399.4,53,Medio,352.5,73590,464,163560,8,No,122.4,54.7,False
480,Buenos aires,Fruticultura,8.4,47,Alto,12.2,3309,340,4148,0,Sí,28.0,94.2,False
481,Mendoza,Fruticultura,68.6,56,Medio,60.7,16458,273,16571,0,No,1.5,72.9,False
482,Santa fe,Fruticultura,376.7,43,Bajo,524.9,68402,386,202611,8,Sí,199.5,77.0,False
483,La pampa,Maiz,64.2,51,Medio,64.8,20971,450,29160,3,Sí,39.2,82.4,False
484,Buenos aires,Trigo,255.8,44,Alto,557.4,133566,782,435886,10,No,231.3,49.0,False
485,Santa fe,Ganaderia,78.9,38,Alto,104.9,24183,294,30840,4,Sí,29.2,72.2,False
486,Mendoza,Trigo,508.6,53,Medio,596.0,215178,489,291444,12,Sí,31.6,76.0,False
487,La pampa,Soja,272.1,41,Alto,359.0,120956,399,143241,4,No,23.4,80.3,False
488,Salta,Soja,133.3,36,Bajo,140.0,20392,290,40600,8,Sí,101.5,74.4,False
489,Santa fe,Lecheria,347.0,57,Medio,310.3,102891,330,102399,11,Sí,4.0,73.5,False
490,Mendoza,Lecheria,281.1,41,Alto,425.4,88597,315,134001,8,No,48.2,66.9,False
491,La pampa,Soja,246.0,54,Bajo,280.6,98977,432,121219,4,No,19.5,72.9,False
492,Mendoza,Fruticultura,85.2,64,Medio,85.4,23745,540,46116,5,Sí,98.8,86.4,False
493,Mendoza,Trigo,355.9,64,Bajo,408.6988416988417,159545,259,105853,9,No,-30.5,49.9,False
494,Salta,Trigo,240.2,32,Alto,296.1,42285,623,184470,1,Sí,334.7,98.2,False
495,Buenos aires,Fruticultura,56.1,55,Medio,48.5,7616,730,35405,0,No,360.1,42.1,False
496,Mendoza,Fruticultura,174.6,54,Bajo,156.8,60897,787,123401,5,No,102.6,58.0,False
497,Buenos aires,Lecheria,239.3,35,Bajo,264.0,46794,477,125928,3,Sí,167.0,54.4,False
498,Córdoba,Trigo,215.1,59,Medio,381.4,131425,752,286812,9,Sí,123.1,50.8,False
499,La pampa,Ganaderia,139.7,40,Bajo,195.5,55935,607,118668,4,Sí,110.5,61.0,False
500,Córdoba,Maiz,338.8,63,Medio,331.7,57452,769,255077,10,No,347.9,53.1,False
501,Chaco,Ganaderia,102.9,66,Medio,132.6,28374,752,99715,0,No,255.2,64.3,False
502,Mendoza,Lecheria,148.6,68,Medio,214.7,79099,472,101338,0,Sí,28.0,70.5,False
503,Chaco,Maiz,258.8,70,Alto,337.1,113638,754,254173,-3,No,123.0,78.1,False
504,Buenos aires,Trigo,205.0,52,Alto,262.0,67236,403,105586,6,No,55.3,69.8,False
505,Buenos aires,Trigo,317.8,41,Medio,448.8,104498,428,192086,5,Sí,88.7,70.6,False
506,Mendoza,Maiz,87.2,48,Bajo,75.4,21183,770,58058,0,Sí,173.5,61.3,False
507,Chaco,Maiz,299.3,42,Alto,734.1,135048,359,263541,12,No,90.5,74.7,False
508,Chaco,Fruticultura,232.7,76,Alto,567.1,174000,786,445740,9,Si,156.6,67.0,False
509,Salta,Fruticultura,351.8,62,Bajo,288.2972972972973,90431,296,85336,4,Sí,-3.0,63.0,False
510,Entre ríos,Ganaderia,314.1,45,Medio,578.8,239037,514,297503,7,Sí,28.5,68.9,False
511,Córdoba,Fruticultura,123.4,50,Medio,195.1,74946,602,117450,0,No,59.4,61.7,False
512,Mendoza,Soja,281.3,30,Alto,311.9,88750,502,156573,5,No,72.5,72.3,False
513,Salta,Ganaderia,247.4,42,Medio,452.6,99456,348,157504,4,Sí,61.6,62.5,False
514,Chaco,Ganaderia,5.0,55,Alto,11.9,2750,408,4855,0,No,78.0,67.2,False
515,Salta,Fruticultura,5.0,55,Alto,11.4,1679,486,5540,0,No,231.0,82.0,False
516,Chaco,Trigo,61.3,35,Bajo,48.0,12977,321,15408,0,Sí,19.4,66.9,False
517,Mendoza,Trigo,213.3,60,Medio,361.8,127169,389,140740,1,Sí,10.9,71.0,False
518,Mendoza,Lecheria,7.9,60,Medio,10.0,1537,468,4680,0,No,207.9,47.3,False
519,Chaco,Ganaderia,29.1,35,Bajo,40.3,14625,607,24462,8,Sí,65.4,90.0,False
520,La pampa,Maiz,180.8,60,Bajo,235.9,62389,659,155458,1,Sí,147.9,80.4,False
521,Chaco,Maiz,442.0,45,Alto,755.4,232433,586,442664,7,No,93.5,69.4,False
522,La pampa,Ganaderia,149.9,50,Bajo,112.8,29600,636,71740,0,Sí,144.6,54.7,False
523,Chaco,Maiz,184.5,69,Bajo,251.9,59327,635,159956,0,No,168.5,47.7,False
524,Buenos aires,Soja,25000.0,51,Medio,252.1,91231,474,119495,7,No,34.9,47.2,False
525,Santa fe,Maiz,395.6,50,Alto,915.6,328374,426,390045,12,Sí,15.4,81.5,False
526,Salta,Trigo,198.7,49,Bajo,206.6,29215,268,55368,5,No,88.7,41.3,False
527,Entre ríos,Maiz,277.9,38,Medio,264.9,93184,433,114701,6,Si,25.6,54.2,False
528,La pampa,Trigo,215.2,47,Medio,205.2,43641,616,126403,6,No,187.3,47.0,False
529,Santa fe,Fruticultura,139.4,43,Medio,253.8,93960,685,173853,8,No,81.7,38.2,False
530,Chaco,Soja,75.0,50,Medio,82.4,13948,433,35679,4,No,155.8,64.9,False
531,Mendoza,Trigo,336.9,42,Alto,684.89898989899,256743,594,406830,14,Sí,61.2,87.7,False
532,Chaco,Ganaderia,5.0,42,Medio,10.0,3379,712,7120,0,No,110.4,50.3,False
533,La pampa,Ganaderia,112.6,55,Medio,105.0,23860,314,32970,2,Sí,41.2,61.8,False
534,La pampa,Maiz,131.3,45,Medio,176.8,37913,567,100245,0,No,167.0,37.6,False
535,Santa fe,Soja,158.4,15,Alto,308.4,103370,520,160368,4,Sí,51.4,82.8,False
536,La pampa,Soja,394.5,36,Medio,356.3,90920,308,109740,10,Sí,25.2,83.4,False
537,La pampa,Soja,271.2,55,Bajo,251.9,95397,792,199504,11,Sí,105.2,62.6,False
538,Córdoba,Maiz,162.2,47,Bajo,132.1,38606,322,42536,4,No,9.5,55.9,False
539,Entre ríos,Ganaderia,233.8,44,Alto,592.7,218994,385,228189,6,Sí,-0.2,69.0,False
540,Córdoba,Soja,413.8,42,Alto,970.2,156907,301,292030,10,Sí,81.2,83.3,False
541,Mendoza,Soja,289.4,40,Bajo,335.2,127729,769,257768,6,Sí,102.8,54.2,False
